qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
HGDLLJHE_03455	CC	0016020	membrane	1.03826214147	0.452651756526	1	10
HGDLLJHE_03455	BP	0007165	signal transduction	3.9248233537	0.592358143912	6	10
HGDLLJHE_03456	BP	0043201	response to L-leucine	12.862797422	0.825456058591	1	32
HGDLLJHE_03456	MF	0043565	sequence-specific DNA binding	4.93010648176	0.627099801736	1	32
HGDLLJHE_03456	CC	0005829	cytosol	2.71005934473	0.543731984402	1	32
HGDLLJHE_03456	BP	0006524	alanine catabolic process	10.3297605796	0.7713719999	2	32
HGDLLJHE_03457	MF	0004029	aldehyde dehydrogenase (NAD+) activity	9.45622578578	0.75120418418	1	95
HGDLLJHE_03457	BP	0006081	cellular aldehyde metabolic process	7.04438857356	0.690079197768	1	95
HGDLLJHE_03457	CC	0005737	cytoplasm	1.26837886988	0.468227619835	1	95
HGDLLJHE_03458	MF	0004355	glutamate synthase (NADPH) activity	12.6041288724	0.820193310511	1	1
HGDLLJHE_03459	BP	0006935	chemotaxis	7.62375685248	0.705613919278	1	91
HGDLLJHE_03459	CC	0016020	membrane	1.03860439841	0.452676140225	1	91
HGDLLJHE_03459	MF	0004888	transmembrane signaling receptor activity	0.918711848428	0.443873412148	1	15
HGDLLJHE_03459	BP	0007165	signal transduction	3.92611714836	0.592405552403	6	91
HGDLLJHE_03460	MF	0003935	GTP cyclohydrolase II activity	10.8522215712	0.7830281525	1	92
HGDLLJHE_03460	BP	0009231	riboflavin biosynthetic process	8.24571548391	0.721646938322	1	92
HGDLLJHE_03460	CC	0005829	cytosol	2.5894458908	0.538352287157	1	92
HGDLLJHE_03460	MF	0008686	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	10.833275939	0.782610441353	2	92
HGDLLJHE_03460	MF	0030145	manganese ion binding	7.81657285465	0.710652113134	5	90
HGDLLJHE_03460	MF	0000287	magnesium ion binding	5.30009493554	0.63897849696	9	90
HGDLLJHE_03461	BP	0006351	DNA-templated transcription	5.53228168452	0.64622205792	1	96
HGDLLJHE_03461	MF	0043565	sequence-specific DNA binding	4.93048665458	0.627112232023	1	96
HGDLLJHE_03461	MF	0003700	DNA-binding transcription factor activity	4.4331611741	0.610419666296	2	96
HGDLLJHE_03461	BP	0006355	regulation of DNA-templated transcription	3.42366425252	0.57336568516	5	96
HGDLLJHE_03462	MF	0042602	riboflavin reductase (NADPH) activity	11.0593887144	0.787572172155	1	82
HGDLLJHE_03462	MF	0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	8.06942248	0.717165703935	4	82
HGDLLJHE_03463	MF	0043565	sequence-specific DNA binding	4.93017208152	0.627101946647	1	23
HGDLLJHE_03463	BP	0006355	regulation of DNA-templated transcription	3.42344581718	0.57335711437	1	23
HGDLLJHE_03463	MF	0003700	DNA-binding transcription factor activity	4.43287833121	0.610409913434	2	23
HGDLLJHE_03464	MF	0016740	transferase activity	2.32241806014	0.525977275965	1	2
HGDLLJHE_03466	MF	0022857	transmembrane transporter activity	3.18835860215	0.563968763918	1	95
HGDLLJHE_03466	BP	0055085	transmembrane transport	2.75542568553	0.545724376247	1	95
HGDLLJHE_03466	CC	0016020	membrane	1.03860274378	0.452676022352	1	95
HGDLLJHE_03467	CC	0005886	plasma membrane	2.47655736797	0.533202424607	1	95
HGDLLJHE_03468	CC	0005886	plasma membrane	2.47652593822	0.533200974651	1	98
HGDLLJHE_03469	MF	0016301	kinase activity	4.2815404348	0.605146148666	1	73
HGDLLJHE_03471	MF	0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	10.9182411796	0.784480903662	1	97
HGDLLJHE_03471	BP	0006307	DNA alkylation repair	10.2095360968	0.768648335389	1	96
HGDLLJHE_03471	CC	0005737	cytoplasm	1.23263219768	0.465906804847	1	96
HGDLLJHE_03471	BP	0032259	methylation	5.1520885293	0.634278046215	2	100
HGDLLJHE_03472	MF	0000976	transcription cis-regulatory region binding	5.5726900999	0.647467046671	1	96
HGDLLJHE_03472	BP	0006355	regulation of DNA-templated transcription	3.4236780671	0.573366227196	1	96
HGDLLJHE_03472	MF	0003700	DNA-binding transcription factor activity	4.43317906203	0.610420283089	6	96
HGDLLJHE_03475	BP	0006043	glucosamine catabolic process	11.9135995156	0.805873517986	1	96
HGDLLJHE_03475	MF	0004342	glucosamine-6-phosphate deaminase activity	11.8827736078	0.805224715958	1	96
HGDLLJHE_03475	CC	0005829	cytosol	2.57498218461	0.537698824884	1	95
HGDLLJHE_03475	BP	0006046	N-acetylglucosamine catabolic process	10.7129093772	0.779948037256	3	96
HGDLLJHE_03475	MF	0042802	identical protein binding	7.68178421855	0.707136782552	3	96
HGDLLJHE_03475	BP	0019262	N-acetylneuraminate catabolic process	10.3677533349	0.772229419683	4	96
HGDLLJHE_03475	MF	0016853	isomerase activity	0.105722073943	0.351911679845	9	2
HGDLLJHE_03475	BP	0005975	carbohydrate metabolic process	3.96700169367	0.593899680822	18	96
HGDLLJHE_03477	BP	0000920	septum digestion after cytokinesis	9.67546397041	0.756350521871	1	62
HGDLLJHE_03477	CC	0032153	cell division site	7.76099660074	0.709206368026	1	62
HGDLLJHE_03477	MF	0004222	metalloendopeptidase activity	7.20565050823	0.694465336954	1	62
HGDLLJHE_03477	CC	0009279	cell outer membrane	6.57987128947	0.677156292189	2	62
HGDLLJHE_03477	MF	0004629	phospholipase C activity	0.536986176296	0.411101602593	8	3
HGDLLJHE_03477	MF	0008270	zinc ion binding	0.236615623783	0.375329856724	13	3
HGDLLJHE_03479	BP	0015797	mannitol transmembrane transport	14.5041261482	0.847864943446	1	95
HGDLLJHE_03479	MF	0015166	polyol transmembrane transporter activity	11.3386484425	0.793630648107	1	95
HGDLLJHE_03479	CC	0005886	plasma membrane	2.47659440676	0.533204133314	1	95
HGDLLJHE_03479	MF	0090563	protein-phosphocysteine-sugar phosphotransferase activity	10.9541293357	0.785268774422	2	95
HGDLLJHE_03479	MF	0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	9.88376790201	0.761186444518	4	95
HGDLLJHE_03479	BP	0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	8.64687600125	0.73166888951	4	95
HGDLLJHE_03479	MF	0016301	kinase activity	0.0449779567306	0.335494026383	13	1
HGDLLJHE_03480	MF	0008926	mannitol-1-phosphate 5-dehydrogenase activity	13.010256378	0.82843252298	1	94
HGDLLJHE_03480	BP	0019592	mannitol catabolic process	12.7742009521	0.823659526015	1	94
HGDLLJHE_03480	CC	0005829	cytosol	2.59930807483	0.538796809278	1	94
HGDLLJHE_03480	MF	0009026	tagaturonate reductase activity	12.89455182	0.826098457807	2	93
HGDLLJHE_03480	BP	0019698	D-galacturonate catabolic process	10.3512911281	0.771858094125	5	93
HGDLLJHE_03483	MF	0000166	nucleotide binding	2.49867619481	0.534220565881	1	95
HGDLLJHE_03483	MF	0016491	oxidoreductase activity	0.032414497566	0.330841846698	7	1
HGDLLJHE_03485	MF	0004803	transposase activity	8.5983016295	0.730467938186	1	74
HGDLLJHE_03485	BP	0006313	DNA transposition	8.1105616558	0.718215774562	1	74
HGDLLJHE_03485	MF	0003677	DNA binding	3.17535353351	0.563439454976	4	74
HGDLLJHE_03490	BP	0006260	DNA replication	5.98593768255	0.659948875577	1	79
HGDLLJHE_03490	MF	0016887	ATP hydrolysis activity	4.18775292345	0.601837278703	1	71
HGDLLJHE_03490	MF	0005524	ATP binding	3.06945850994	0.55908851496	7	79
HGDLLJHE_03491	BP	0015074	DNA integration	7.08253492994	0.691121230303	1	95
HGDLLJHE_03491	MF	0003676	nucleic acid binding	2.15042498533	0.517626034065	1	94
HGDLLJHE_03492	MF	0000166	nucleotide binding	2.49780810483	0.534180692404	1	5
HGDLLJHE_03494	MF	0003676	nucleic acid binding	2.17831439712	0.519002332155	1	100
HGDLLJHE_03494	MF	0004519	endonuclease activity	0.559959744289	0.413353825	4	10
HGDLLJHE_03495	BP	0015074	DNA integration	7.08214684492	0.69111064325	1	46
HGDLLJHE_03495	MF	0003676	nucleic acid binding	2.17821660701	0.518997521811	1	46
HGDLLJHE_03495	MF	0004803	transposase activity	1.45558402634	0.479880296411	2	5
HGDLLJHE_03495	BP	0006313	DNA transposition	1.37301580004	0.47483919899	7	5
HGDLLJHE_03497	MF	0022857	transmembrane transporter activity	3.18835551835	0.563968638534	1	96
HGDLLJHE_03497	BP	0055085	transmembrane transport	2.75542302046	0.545724259686	1	96
HGDLLJHE_03497	CC	0016020	membrane	1.03860173924	0.452675950791	1	96
HGDLLJHE_03498	BP	0055085	transmembrane transport	2.75541538196	0.545723925606	1	94
HGDLLJHE_03498	CC	0005886	plasma membrane	2.45027914626	0.531986896348	1	93
HGDLLJHE_03499	CC	0016020	membrane	1.03777781194	0.452617244161	1	5
HGDLLJHE_03501	MF	0047975	guanosine phosphorylase activity	11.3756554235	0.79442788191	1	48
HGDLLJHE_03501	CC	0005829	cytosol	2.7100269728	0.543730556767	1	60
HGDLLJHE_03501	MF	0016154	pyrimidine-nucleoside phosphorylase activity	11.3054392856	0.792914121749	2	60
HGDLLJHE_03501	MF	0004731	purine-nucleoside phosphorylase activity	10.4877558992	0.774927367487	3	60
HGDLLJHE_03502	MF	0008127	quercetin 2,3-dioxygenase activity	12.2363648577	0.812617089444	1	94
HGDLLJHE_03502	BP	0048468	cell development	7.04942217712	0.69021686051	1	94
HGDLLJHE_03502	MF	0046872	metal ion binding	2.4302294382	0.531055084888	6	91
HGDLLJHE_03503	CC	0016020	membrane	1.01524531107	0.451002623022	1	95
HGDLLJHE_03503	MF	0052621	diguanylate cyclase activity	0.768109217632	0.431955952158	1	8
HGDLLJHE_03504	CC	0016020	membrane	1.03738663495	0.452589363783	1	4
HGDLLJHE_03507	MF	0004803	transposase activity	8.5983016295	0.730467938186	1	74
HGDLLJHE_03507	BP	0006313	DNA transposition	8.1105616558	0.718215774562	1	74
HGDLLJHE_03507	MF	0003677	DNA binding	3.17535353351	0.563439454976	4	74
HGDLLJHE_03508	BP	0007165	signal transduction	3.9259997699	0.592401251629	1	47
HGDLLJHE_03508	CC	0016020	membrane	0.964448024123	0.447295568902	1	44
HGDLLJHE_03508	MF	0003824	catalytic activity	0.722017854713	0.428078812248	1	47
HGDLLJHE_03509	MF	0003677	DNA binding	3.17539260839	0.563441046953	1	95
HGDLLJHE_03509	BP	0006355	regulation of DNA-templated transcription	0.606946773159	0.417820657249	1	17
HGDLLJHE_03509	CC	0005829	cytosol	0.480476031649	0.405347381458	1	17
HGDLLJHE_03509	MF	0003700	DNA-binding transcription factor activity	0.785910261946	0.43342209402	5	17
HGDLLJHE_03510	MF	0004474	malate synthase activity	12.4650809289	0.817341980164	1	97
HGDLLJHE_03510	BP	0006097	glyoxylate cycle	10.7970139444	0.781809921161	1	97
HGDLLJHE_03510	CC	0005829	cytosol	2.71024778697	0.543740294726	1	97
HGDLLJHE_03510	BP	0009436	glyoxylate catabolic process	10.3550820615	0.771943629497	2	97
HGDLLJHE_03510	MF	0000287	magnesium ion binding	5.62574683286	0.64909489762	3	97
HGDLLJHE_03511	MF	0052621	diguanylate cyclase activity	9.55191264799	0.753457569779	1	81
HGDLLJHE_03511	BP	1902201	negative regulation of bacterial-type flagellum-dependent cell motility	9.30085123715	0.747520752299	1	81
HGDLLJHE_03511	CC	0005886	plasma membrane	2.47655628156	0.533202374488	1	81
HGDLLJHE_03511	BP	0043709	cell adhesion involved in single-species biofilm formation	9.03561150819	0.741160947682	4	81
HGDLLJHE_03512	BP	0006935	chemotaxis	7.44656031621	0.700927370343	1	73
HGDLLJHE_03512	MF	0004888	transmembrane signaling receptor activity	4.2735861861	0.604866934396	1	51
HGDLLJHE_03512	CC	0016020	membrane	1.03857559024	0.452674087975	1	75
HGDLLJHE_03512	CC	0071944	cell periphery	0.340543524644	0.389433067641	3	10
HGDLLJHE_03512	BP	0007165	signal transduction	3.92600824813	0.592401562275	6	75
HGDLLJHE_03513	CC	0016020	membrane	1.03859421409	0.452675414713	1	97
HGDLLJHE_03514	MF	0003700	DNA-binding transcription factor activity	4.43048733229	0.610327455648	1	6
HGDLLJHE_03514	BP	0006355	regulation of DNA-templated transcription	3.42159928437	0.573284650672	1	6
HGDLLJHE_03515	MF	0003677	DNA binding	3.17194529036	0.563300559617	1	4
HGDLLJHE_03516	BP	0006935	chemotaxis	7.62370988116	0.705612684225	1	97
HGDLLJHE_03516	MF	0016740	transferase activity	0.0230715061798	0.326754874465	1	1
HGDLLJHE_03516	BP	0000160	phosphorelay signal transduction system	5.35060082801	0.640567431111	5	97
HGDLLJHE_03517	MF	0003755	peptidyl-prolyl cis-trans isomerase activity	8.1843622996	0.720092871553	1	97
HGDLLJHE_03518	BP	0006355	regulation of DNA-templated transcription	3.42308617994	0.573343002617	1	13
HGDLLJHE_03518	MF	0003677	DNA binding	3.17481653216	0.563417575631	1	13
HGDLLJHE_03519	CC	1990060	maltose transport complex	11.785743509	0.803176982248	1	96
HGDLLJHE_03519	MF	0015423	ABC-type maltose transporter activity	11.1318158064	0.789150738382	1	96
HGDLLJHE_03519	BP	1904981	maltose transmembrane transport	10.874607581	0.783521247038	1	96
HGDLLJHE_03519	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	8.98570067967	0.739953818889	2	96
HGDLLJHE_03519	MF	0016887	ATP hydrolysis activity	4.43683727149	0.610546395546	11	96
HGDLLJHE_03519	MF	0005524	ATP binding	3.06949869423	0.559090180137	18	100
HGDLLJHE_03520	MF	1901982	maltose binding	10.6619461663	0.778816270025	1	2
HGDLLJHE_03520	BP	0042956	maltodextrin transmembrane transport	9.94814589441	0.76267069537	1	2
HGDLLJHE_03520	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	9.33167267129	0.748253861662	1	2
HGDLLJHE_03520	BP	0015768	maltose transport	9.7594896201	0.758307440459	2	2
HGDLLJHE_03520	MF	0015144	carbohydrate transmembrane transporter activity	7.98516988498	0.715006782898	4	2
HGDLLJHE_03520	CC	0042597	periplasmic space	6.19644011923	0.666141274471	4	2
HGDLLJHE_03520	BP	0034219	carbohydrate transmembrane transport	7.54363088332	0.703501544202	7	2
HGDLLJHE_03521	MF	1901982	maltose binding	10.6855248572	0.779340230053	1	97
HGDLLJHE_03521	BP	0042956	maltodextrin transmembrane transport	9.97014602955	0.763176812442	1	97
HGDLLJHE_03521	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	9.35230948764	0.748744046262	1	97
HGDLLJHE_03521	BP	0015768	maltose transport	9.78107254549	0.758808735568	2	97
HGDLLJHE_03521	MF	0015144	carbohydrate transmembrane transporter activity	8.00282893607	0.715460225159	4	97
HGDLLJHE_03521	CC	0042597	periplasmic space	6.21014342852	0.666540714002	4	97
HGDLLJHE_03521	BP	0034219	carbohydrate transmembrane transport	7.56031347932	0.703942271681	7	97
HGDLLJHE_03522	CC	1990060	maltose transport complex	12.2666912263	0.813246105866	1	94
HGDLLJHE_03522	MF	0015423	ABC-type maltose transporter activity	11.5860783141	0.79893653501	1	94
HGDLLJHE_03522	BP	1904981	maltose transmembrane transport	11.3183740424	0.793193329198	1	94
HGDLLJHE_03522	BP	0042956	maltodextrin transmembrane transport	9.970226972	0.763178673506	2	94
HGDLLJHE_03523	MF	0015423	ABC-type maltose transporter activity	11.5860167747	0.79893522244	1	99
HGDLLJHE_03523	BP	1904981	maltose transmembrane transport	11.3183139249	0.793192031881	1	99
HGDLLJHE_03523	CC	0005886	plasma membrane	2.47657570994	0.533203270777	1	99
HGDLLJHE_03523	BP	0042956	maltodextrin transmembrane transport	9.97017401517	0.7631774559	2	99
HGDLLJHE_03525	CC	0016020	membrane	1.03728972419	0.452582455845	1	1
HGDLLJHE_03528	MF	0004803	transposase activity	8.5983016295	0.730467938186	1	74
HGDLLJHE_03528	BP	0006313	DNA transposition	8.1105616558	0.718215774562	1	74
HGDLLJHE_03528	MF	0003677	DNA binding	3.17535353351	0.563439454976	4	74
HGDLLJHE_03529	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.5091901309	0.645508561949	1	81
HGDLLJHE_03530	MF	0008236	serine-type peptidase activity	6.3728956428	0.671251515824	1	37
HGDLLJHE_03530	BP	0006508	proteolysis	4.33821124275	0.607127976813	1	37
HGDLLJHE_03530	CC	0005737	cytoplasm	1.27935095383	0.46893339287	1	37
HGDLLJHE_03531	BP	0006506	GPI anchor biosynthetic process	8.4935533454	0.727866545137	1	35
HGDLLJHE_03531	MF	0004519	endonuclease activity	5.45396599273	0.64379612676	1	36
HGDLLJHE_03531	MF	0004527	exonuclease activity	2.53293502646	0.535788663678	4	15
HGDLLJHE_03532	MF	0022857	transmembrane transporter activity	3.18835752573	0.563968720152	1	94
HGDLLJHE_03532	BP	0055085	transmembrane transport	2.75542475527	0.545724335561	1	94
HGDLLJHE_03532	CC	0016020	membrane	1.03860239314	0.452675997373	1	94
HGDLLJHE_03533	MF	0004803	transposase activity	8.59818810222	0.730465127373	1	94
HGDLLJHE_03533	BP	0006313	DNA transposition	8.11045456838	0.718213044635	1	94
HGDLLJHE_03533	MF	0003677	DNA binding	3.17531160788	0.563437746843	4	94
HGDLLJHE_03533	MF	0016740	transferase activity	0.0254407686862	0.32785963609	9	1
HGDLLJHE_03534	CC	0005886	plasma membrane	1.11172336461	0.457796401542	1	44
HGDLLJHE_03534	MF	0015562	efflux transmembrane transporter activity	0.61033049925	0.418135542617	1	7
HGDLLJHE_03534	BP	0055085	transmembrane transport	0.223848930152	0.373398005418	1	8
HGDLLJHE_03534	CC	1990281	efflux pump complex	0.647980120754	0.421581952435	4	7
HGDLLJHE_03534	BP	0042908	xenobiotic transport	0.0811802886896	0.346070608814	8	1
HGDLLJHE_03534	CC	1990195	macrolide transmembrane transporter complex	0.136201298633	0.358286728087	9	1
HGDLLJHE_03534	BP	0140352	export from cell	0.0672590978399	0.342356689314	9	1
HGDLLJHE_03534	CC	0019898	extrinsic component of membrane	0.0865398682851	0.347414441406	10	1
HGDLLJHE_03534	BP	0098754	detoxification	0.0672325498594	0.342349256805	10	1
HGDLLJHE_03535	CC	0016020	membrane	1.03857134594	0.452673785615	1	97
HGDLLJHE_03535	MF	0016787	hydrolase activity	0.0223379517326	0.326401426909	1	1
HGDLLJHE_03536	MF	0052621	diguanylate cyclase activity	9.55203005061	0.753460327612	1	96
HGDLLJHE_03536	BP	1902201	negative regulation of bacterial-type flagellum-dependent cell motility	9.30096555397	0.747523473647	1	96
HGDLLJHE_03536	CC	0005886	plasma membrane	2.47658672093	0.533203778745	1	96
HGDLLJHE_03536	BP	0043709	cell adhesion involved in single-species biofilm formation	9.03572256495	0.741163629946	4	96
HGDLLJHE_03541	BP	0006218	uridine catabolic process	11.7596572787	0.802625019248	1	96
HGDLLJHE_03541	MF	0004850	uridine phosphorylase activity	11.6614652883	0.800541848911	1	96
HGDLLJHE_03541	CC	0005829	cytosol	2.6026059457	0.538945267311	1	96
HGDLLJHE_03541	MF	0004731	purine-nucleoside phosphorylase activity	10.0720384463	0.765513616817	3	96
HGDLLJHE_03541	BP	0006152	purine nucleoside catabolic process	9.93529405508	0.762374777517	6	96
HGDLLJHE_03543	MF	0003700	DNA-binding transcription factor activity	4.4325905707	0.610399990686	1	18
HGDLLJHE_03543	BP	0006355	regulation of DNA-templated transcription	3.42322358403	0.573348394283	1	18
HGDLLJHE_03543	MF	0003677	DNA binding	3.17494397061	0.563422768094	3	18
HGDLLJHE_03544	MF	0003904	deoxyribodipyrimidine photo-lyase activity	11.4605843921	0.796252600606	1	97
HGDLLJHE_03544	BP	0009649	entrainment of circadian clock	10.8990192931	0.784058383381	1	96
HGDLLJHE_03544	CC	0005737	cytoplasm	1.24310326343	0.466590073281	1	96
HGDLLJHE_03544	BP	0007623	circadian rhythm	10.1265808072	0.766759637083	3	96
HGDLLJHE_03544	MF	0071949	FAD binding	7.46517649655	0.701422339532	3	97
HGDLLJHE_03544	BP	0009416	response to light stimulus	8.889692175	0.737622320646	5	97
HGDLLJHE_03544	BP	0006950	response to stress	3.94840036161	0.59322085325	9	97
HGDLLJHE_03544	MF	0003677	DNA binding	3.1180726453	0.56109510585	9	97
HGDLLJHE_03544	BP	0010468	regulation of gene expression	3.08711919739	0.55981930057	10	96
HGDLLJHE_03544	BP	0006139	nucleobase-containing compound metabolic process	2.25498760176	0.522741266295	19	97
HGDLLJHE_03544	BP	0051716	cellular response to stimulus	0.0320737941011	0.330704097446	30	1
HGDLLJHE_03544	BP	0043170	macromolecule metabolic process	0.0167255527671	0.323478325219	32	1
HGDLLJHE_03545	BP	0018104	peptidoglycan-protein cross-linking	10.7437074222	0.780630681224	1	97
HGDLLJHE_03545	MF	0071972	peptidoglycan L,D-transpeptidase activity	10.1199988043	0.766609449558	1	97
HGDLLJHE_03545	CC	0042597	periplasmic space	6.21014170118	0.666540663679	1	97
HGDLLJHE_03545	BP	0008360	regulation of cell shape	6.79818126693	0.683284637271	2	97
HGDLLJHE_03545	CC	0005576	extracellular region	5.12051178774	0.633266515095	2	96
HGDLLJHE_03545	CC	0016020	membrane	0.0100261006547	0.319238936727	4	1
HGDLLJHE_03545	BP	0071555	cell wall organization	6.52621322792	0.675634515154	10	97
HGDLLJHE_03545	MF	0016740	transferase activity	2.32742053642	0.526215462815	10	97
HGDLLJHE_03546	BP	0043580	periplasmic space organization	15.8170437057	0.855607040825	1	63
HGDLLJHE_03546	MF	0042834	peptidoglycan binding	10.5743594432	0.776864847394	1	63
HGDLLJHE_03546	CC	0009279	cell outer membrane	6.5792722134	0.67713933633	1	64
HGDLLJHE_03546	BP	0030258	lipid modification	7.07672332211	0.690962657875	2	63
HGDLLJHE_03546	MF	0008289	lipid binding	6.851444496	0.684764834426	3	63
HGDLLJHE_03546	CC	0005576	extracellular region	5.09846015885	0.632558261246	5	63
HGDLLJHE_03547	MF	0003724	RNA helicase activity	8.13832193051	0.718922846779	1	96
HGDLLJHE_03547	CC	0005829	cytosol	2.60308592359	0.53896686631	1	96
HGDLLJHE_03547	MF	0005524	ATP binding	2.94808191033	0.554008100227	7	96
HGDLLJHE_03547	MF	0016787	hydrolase activity	2.14415205475	0.517315247657	19	96
HGDLLJHE_03547	MF	0003676	nucleic acid binding	2.09216616384	0.514721958183	20	96
HGDLLJHE_03548	MF	0042301	phosphate ion binding	11.5697936234	0.798589078391	1	98
HGDLLJHE_03548	BP	0006817	phosphate ion transport	8.5788574245	0.72998624976	1	98
HGDLLJHE_03548	CC	0042597	periplasmic space	6.21013288201	0.66654040675	1	98
HGDLLJHE_03548	CC	0005576	extracellular region	5.171430397	0.634896114328	2	98
HGDLLJHE_03548	BP	0007155	cell adhesion	6.8415566269	0.684490484382	3	98
HGDLLJHE_03549	MF	0005315	phosphate transmembrane transporter activity	9.52409708866	0.752803693227	1	98
HGDLLJHE_03549	BP	0006817	phosphate ion transport	8.57888703121	0.729986983617	1	98
HGDLLJHE_03549	CC	0005886	plasma membrane	2.4765730994	0.533203150345	1	98
HGDLLJHE_03549	BP	0055085	transmembrane transport	2.75541661942	0.545723979728	3	98
HGDLLJHE_03550	MF	0005315	phosphate transmembrane transporter activity	9.52408866942	0.752803495167	1	97
HGDLLJHE_03550	BP	0035435	phosphate ion transmembrane transport	9.40491674987	0.749991181177	1	97
HGDLLJHE_03550	CC	0005886	plasma membrane	2.47657091013	0.533203049347	1	97
HGDLLJHE_03551	MF	0015415	ATPase-coupled phosphate ion transmembrane transporter activity	9.66572037628	0.75612304917	1	78
HGDLLJHE_03551	BP	0035435	phosphate ion transmembrane transport	9.21541510197	0.745482219709	1	98
HGDLLJHE_03551	CC	0016020	membrane	1.01767147036	0.451177330384	1	98
HGDLLJHE_03551	CC	0071944	cell periphery	0.093973964123	0.349211311423	3	4
HGDLLJHE_03551	BP	0098656	monoatomic anion transmembrane transport	6.40552514973	0.672188697721	5	78
HGDLLJHE_03551	MF	0016887	ATP hydrolysis activity	4.52481416142	0.613563785442	7	98
HGDLLJHE_03551	MF	0005524	ATP binding	3.06948129603	0.559089459183	18	100
HGDLLJHE_03557	CC	0005886	plasma membrane	2.47658529625	0.53320371302	1	96
HGDLLJHE_03558	CC	0016020	membrane	1.03858389889	0.452674679874	1	92
HGDLLJHE_03560	BP	0000920	septum digestion after cytokinesis	9.67565328462	0.756354940442	1	98
HGDLLJHE_03560	MF	0042834	peptidoglycan binding	8.43928994854	0.726512621381	1	76
HGDLLJHE_03560	CC	0005886	plasma membrane	2.47657703349	0.533203331836	1	98
HGDLLJHE_03560	MF	0004222	metalloendopeptidase activity	7.20579149703	0.694469150092	3	98
HGDLLJHE_03560	BP	0006508	proteolysis	0.0452766073963	0.335596092387	4	1
HGDLLJHE_03560	MF	0046872	metal ion binding	2.41097673143	0.530156689561	8	95
HGDLLJHE_03561	MF	0071111	cyclic-guanylate-specific phosphodiesterase activity	9.34708714409	0.748620051521	1	2
HGDLLJHE_03562	MF	0003700	DNA-binding transcription factor activity	4.43317466336	0.610420131419	1	96
HGDLLJHE_03562	BP	0006355	regulation of DNA-templated transcription	3.42367467008	0.573366093909	1	96
HGDLLJHE_03562	MF	0043565	sequence-specific DNA binding	0.204859156947	0.370419508521	3	4
HGDLLJHE_03562	MF	0001067	transcription regulatory region nucleic acid binding	0.0595879032481	0.340144239979	7	1
HGDLLJHE_03562	MF	0003690	double-stranded DNA binding	0.0570404770931	0.339378331277	9	1
HGDLLJHE_03562	BP	0006351	DNA-templated transcription	0.170706909295	0.364691837753	16	3
HGDLLJHE_03563	BP	1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	6.44272434078	0.673254222585	1	61
HGDLLJHE_03563	MF	0042910	xenobiotic transmembrane transporter activity	5.06003984913	0.631320609486	1	60
HGDLLJHE_03563	CC	0005886	plasma membrane	1.51817059267	0.483606823045	1	61
HGDLLJHE_03566	MF	0015035	protein-disulfide reductase activity	8.68086543221	0.7325072383	1	95
HGDLLJHE_03566	BP	0098869	cellular oxidant detoxification	0.073335906599	0.344021035748	1	1
HGDLLJHE_03566	MF	0016853	isomerase activity	0.165708785123	0.363807063411	7	3
HGDLLJHE_03566	MF	0004601	peroxidase activity	0.0830372278418	0.346541094585	8	1
HGDLLJHE_03567	CC	0016020	membrane	1.03859754031	0.452675651667	1	97
HGDLLJHE_03567	CC	0071944	cell periphery	0.0235134656498	0.326965114795	4	1
HGDLLJHE_03568	MF	0018773	acetylpyruvate hydrolase activity	11.1328882984	0.789174074962	1	95
HGDLLJHE_03568	MF	0046872	metal ion binding	2.35955996459	0.527739676102	4	93
HGDLLJHE_03568	MF	0034545	fumarylpyruvate hydrolase activity	0.36798725723	0.392781156121	11	2
HGDLLJHE_03568	MF	0016853	isomerase activity	0.0515845189172	0.33767815149	12	1
HGDLLJHE_03569	CC	0016020	membrane	1.03848579459	0.452667690888	1	45
HGDLLJHE_03570	BP	1903785	L-valine transmembrane transport	10.0984825238	0.766118151992	1	96
HGDLLJHE_03570	CC	0005886	plasma membrane	2.47654426289	0.533201820028	1	96
HGDLLJHE_03571	MF	0015171	amino acid transmembrane transporter activity	7.49780030989	0.70228825919	1	94
HGDLLJHE_03571	BP	0003333	amino acid transmembrane transport	7.28541677615	0.696616742827	1	94
HGDLLJHE_03571	CC	0005886	plasma membrane	2.37127583873	0.528292717589	1	90
HGDLLJHE_03572	MF	0008973	phosphopentomutase activity	11.4795614241	0.796659401462	1	2
HGDLLJHE_03572	BP	0006166	purine ribonucleoside salvage	9.70154910969	0.75695893904	1	2
HGDLLJHE_03572	MF	0004615	phosphomannomutase activity	5.63712246266	0.649442916338	4	1
HGDLLJHE_03572	MF	0046872	metal ion binding	1.24935820714	0.46699685473	6	1
